index,planned_ns,started_ns,prepared_ns,publication_started_ns,completed_ns,checkpoint_confirmed_by_ns,outcome,sequence,epoch,version,proof,value_ms,verified_ms,received_ms,price,quantity,checksum,gap,time_known,seal
0,7706542860,7706838341,0,0,7718401925,7718401925,1,2,1,2,2,0,0,0,102,2,3405517392,0,1,4774429974187203373
1,7711542860,7718403825,0,0,7724598553,7724598553,1,3,1,3,3,5,5,5,103,3,3405582928,0,1,8325071007958420863
2,7716542860,7724600543,0,0,7731016878,7731016878,1,4,1,4,4,10,10,10,104,4,3405386328,0,1,16805963189188917041
3,7721542860,7731019368,0,0,7737996595,7737996595,1,5,1,5,5,15,15,15,105,5,3405451864,0,1,1090931148621254679
4,7726542860,7737999025,0,0,7743663040,7743663040,1,6,1,6,6,20,20,20,106,6,3405255256,0,1,2804126086316065757
5,7731542860,7743665980,0,0,7749496655,7749496655,1,7,1,7,7,25,25,25,107,7,3405320792,0,1,17915700143820780143
6,7736542860,7749498525,0,0,7755262446,7755262446,1,8,1,8,8,30,30,30,108,8,3405124176,0,1,9199453128620625097
7,7741542860,7755264516,0,0,7762946017,7762946017,1,9,1,9,9,35,35,35,109,9,3405189712,0,1,684771463143050871
8,7746542860,7763018196,0,0,7768906135,7768906135,1,10,1,10,10,40,40,40,110,10,3404993104,0,1,18441894303901297149
9,7751542860,7768908695,0,0,7774630740,7774630740,1,11,1,11,11,45,45,45,111,11,3405058640,0,1,12646616849545443919
10,7756542860,7774632850,0,0,7781531781,7781531781,1,12,1,12,12,50,50,50,112,12,3404862024,0,1,3099256442097226513
11,7761542860,7781533601,0,0,7787787458,7787787458,1,13,1,13,13,55,55,55,113,13,3404927560,0,1,13642529602440558663
12,7766542860,7787789708,0,0,7793739996,7793739996,1,14,1,14,14,60,60,60,114,14,3404730952,0,1,15987845686493240781
13,7771542860,7793742466,0,0,7799725659,7799725659,1,15,1,15,15,65,65,65,115,15,3404796488,0,1,6861086014037999071
14,7776542860,7799727859,0,0,7805317285,7805317285,1,16,1,16,16,70,70,70,116,16,3404599888,0,1,1870789567533159161
15,7781542860,7805319565,0,0,7811572280,7811572280,1,17,1,17,17,75,75,75,117,17,3404665424,0,1,17006756786998131751
16,7786542860,7811574510,0,0,7817917116,7817917116,1,18,1,18,18,80,80,80,118,18,3404468816,0,1,1467878014427423757
17,7791542860,7817919256,0,0,7823420303,7823420303,1,19,1,19,19,85,85,85,119,19,3404534352,0,1,18107612697739661407
18,7796542860,7823422873,0,0,7829759011,7829759011,1,20,1,20,20,90,90,90,120,20,3404337752,0,1,10208894589263519985
19,7801542860,7829761451,0,0,7835422134,7835422134,1,21,1,21,21,95,95,95,121,21,3404403288,0,1,18338583754133031703
20,7806542860,7835425014,0,0,7842949014,7842949014,1,22,1,22,22,100,100,100,122,22,3404206680,0,1,816674655981792061
21,7811542860,7842953074,0,0,7849433768,7849433768,1,23,1,23,23,105,105,105,123,23,3404272216,0,1,14028276606823163791
22,7816542860,7849436078,0,0,7854908065,7854908065,1,24,1,24,24,110,110,110,124,24,3404075600,0,1,8858332867569321929
23,7821542860,7854910285,0,0,7860859407,7860859407,1,25,1,25,25,115,115,115,125,25,3404141136,0,1,4363734737047176727
24,7826542860,7860863087,0,0,7867806774,7867806774,1,26,1,26,26,120,120,120,126,26,3403944528,0,1,17028665422817252669
25,7831542860,7867808914,0,0,7873279722,7873279722,1,27,1,27,27,125,125,125,127,27,3404010064,0,1,9713114820973848655
26,7836542860,7873281972,0,0,7879877594,7879877594,1,28,1,28,28,130,130,130,128,28,3403813544,0,1,10522156090078930257
27,7841542860,7879879734,0,0,7885667198,7885667198,1,29,1,29,29,135,135,135,129,29,3403879080,0,1,4054877240614339943
28,7846542860,7885669288,0,0,7891307273,7891307273,1,30,1,30,30,140,140,140,130,30,3403682472,0,1,3555828849452588621
29,7851542860,7891309383,0,0,7898261391,7898261391,1,31,1,31,31,145,145,145,131,31,3403748008,0,1,7481866780731703007
30,7856542860,7898263471,0,0,7903287447,7903287447,1,32,1,32,32,150,150,150,132,32,3403551376,0,1,551049906330083609
31,7861542860,7903289527,0,0,7909098500,7909098500,1,33,1,33,33,155,155,155,133,33,3403616912,0,1,14895160729538205927
32,7866542860,7909099949,0,0,7915691632,7915691632,1,34,1,34,34,160,160,160,134,34,3403420304,0,1,4331486742561099501
33,7871542860,7915693212,0,0,7921531732,7921531732,1,35,1,35,35,165,165,165,135,35,3403485840,0,1,7535977298880080767
34,7876542860,7921533452,0,0,7928468060,7928468060,1,36,1,36,36,170,170,170,136,36,3403289240,0,1,1288426931774860849
35,7881542860,7928470120,0,0,7934692230,7934692230,1,37,1,37,37,175,175,175,137,37,3403354776,0,1,2393101059737168023
36,7886542860,7934694330,0,0,7940371522,7940371522,1,38,1,38,38,180,180,180,138,38,3403158168,0,1,15475963432499453917
37,7891542860,7940374132,0,0,7947890903,7947890903,1,39,1,39,39,185,185,185,139,39,3403223704,0,1,6062557665395348719
38,7896542860,7947892903,0,0,7953262654,7953262654,1,40,1,40,40,190,190,190,140,40,3403027088,0,1,8768782020773663433
39,7901542860,7953264354,0,0,7959070157,7959070157,1,41,1,41,41,195,195,195,141,41,3403092624,0,1,10302855492515522295
40,7906542860,7959072157,0,0,7965985855,7965985855,1,42,1,42,42,200,200,200,142,42,3402896016,0,1,4920305942685386493
41,7911542860,7965988105,0,0,7973205477,7973205477,1,43,1,43,43,205,205,205,143,43,3402961552,0,1,11438635068555342671
42,7916542860,7973208347,0,0,7979423695,7979423695,1,44,1,44,44,210,210,210,144,44,3402764936,0,1,12002166419706028241
43,7921542860,7979425655,0,0,7985540936,7985540936,1,45,1,45,45,215,215,215,145,45,3402830472,0,1,14859326161813046919
44,7926542860,7985543166,0,0,7991570784,7991570784,1,46,1,46,46,220,220,220,146,46,3402633864,0,1,5837802173853018509
45,7931542860,7991572814,0,0,7998595363,7998595363,1,47,1,47,47,225,225,225,147,47,3402699400,0,1,16676767601401740959
46,7936542860,7998598013,0,0,8004208306,8004208306,1,48,1,48,48,230,230,230,148,48,3402502800,0,1,3028725609028423161
47,7941542860,8004210646,0,0,8009948620,8009948620,1,49,1,49,49,235,235,235,149,49,3402568336,0,1,13947254360055053479
48,7946542860,8009951300,0,0,8018031103,8018031103,1,50,1,50,50,240,240,240,150,50,3402371728,0,1,12469237038296559629
49,7951542860,8018033763,0,0,8023911265,8023911265,1,51,1,51,51,245,245,245,151,51,3402437264,0,1,17218816278947225887
50,7956542860,8023913635,0,0,8030425451,8030425451,1,52,1,52,52,250,250,250,152,52,3402240664,0,1,192484337770051953
51,7961542860,8030427971,0,0,8036344350,8036344350,1,53,1,53,53,255,255,255,153,53,3402306200,0,1,531213077230663575
52,7966542860,8036346100,0,0,8042917334,8042917334,1,54,1,54,54,260,260,260,154,54,3402109592,0,1,7205912844709555965
53,7971542860,8042921154,0,0,8049638854,8049638854,1,55,1,55,55,265,265,265,155,55,3402175128,0,1,14835762149317358799
54,7976542860,8049641104,0,0,8055779183,8055779183,1,56,1,56,56,270,270,270,156,56,3401978512,0,1,3423681778814896329
55,7981542860,8055781483,0,0,8063109966,8063109966,1,57,1,57,57,275,275,275,157,57,3402044048,0,1,1069783983291451863
56,7986542860,8063112366,0,0,8068986618,8068986618,1,58,1,58,58,280,280,280,158,58,3401847440,0,1,15251769583738398653
57,7991542860,8068989058,0,0,8074644003,8074644003,1,59,1,59,59,285,285,285,159,59,3401912976,0,1,9946282108582813391
58,7996542860,8074645933,0,0,8082879844,8082879844,1,60,1,60,60,290,290,290,160,60,3401716392,0,1,6962318134515863057
59,8001542860,8082882584,0,0,8088241095,8088241095,1,61,1,61,61,295,295,295,161,61,3401781928,0,1,12024522933294320231
60,8006542860,8088243245,0,0,8094529961,8094529961,1,62,1,62,62,300,300,300,162,62,3401585320,0,1,5569948367587373709
61,8011542860,8094532151,0,0,8101199191,8101199191,1,63,1,63,63,305,305,305,163,63,3401650856,0,1,17071829415804429343
62,8016542860,8101201551,0,0,8106562189,8106562189,1,64,1,64,64,310,310,310,164,64,3401454288,0,1,7408313993583019865
63,8021542860,8106564369,0,0,8113409459,8113409459,1,65,1,65,65,315,315,315,165,65,3401519824,0,1,2225616189670226791
64,8026542860,8113411819,0,0,8119196114,8119196114,1,66,1,66,66,320,320,320,166,66,3401323216,0,1,1266357346119664045
65,8031542860,8119198184,0,0,8124807688,8124807688,1,67,1,67,67,325,325,325,167,67,3401388752,0,1,2382721967286059007
66,8036542860,8124809787,0,0,8131371963,8131371963,1,68,1,68,68,330,330,330,168,68,3401192152,0,1,15494670588315186865
67,8041542860,8131374113,0,0,8137848947,8137848947,1,69,1,69,69,335,335,335,169,69,3401257688,0,1,5067349411461553559
68,8046542860,8137850837,0,0,8143317692,8143317692,1,70,1,70,70,340,340,340,170,70,3401061080,0,1,6106782379268745821
69,8051542860,8143321042,0,0,8149328042,8149328042,1,71,1,71,71,345,345,345,171,71,3401126616,0,1,15529425676686684911
70,8056542860,8149330542,0,0,8155204625,8155204625,1,72,1,72,72,350,350,350,172,72,3400930000,0,1,13271431552304614473
71,8061542860,8155207475,0,0,8162958872,8162958872,1,73,1,73,73,355,355,355,173,73,3400995536,0,1,16062137695506124023
72,8066542860,8162960772,0,0,8168458121,8168458121,1,74,1,74,74,360,360,360,174,74,3400798928,0,1,17114428629954151293
73,8071542860,8168460831,0,0,8174674676,8174674676,1,75,1,75,75,365,365,365,175,75,3400864464,0,1,14425020321113465679
74,8076542860,8174677056,0,0,8182931428,8182931428,1,76,1,76,76,370,370,370,176,76,3400667848,0,1,12215499378897552273
