index,planned_ns,started_ns,prepared_ns,publication_started_ns,completed_ns,checkpoint_confirmed_by_ns,outcome,sequence,epoch,version,proof,value_ms,verified_ms,received_ms,price,quantity,checksum,gap,time_known,seal
0,14186178174,14186499332,0,0,14209046364,14209046364,1,2,1,2,2,0,0,0,102,2,3405517392,0,1,4774429974187203373
1,14196178174,14209047374,0,0,14229942447,14229942447,1,3,1,3,3,10,10,10,103,3,3405582928,0,1,4602162315086583046
2,14206178174,14229944587,0,0,14243439218,14243439218,1,4,1,4,4,20,20,20,104,4,3405386328,0,1,16258271099931417407
3,14216178174,14243441248,0,0,14258343560,14258343560,1,5,1,5,5,30,30,30,105,5,3405451864,0,1,16212336568249626236
4,14226178174,14258345250,0,0,14272676340,14272676340,1,6,1,6,6,40,40,40,106,6,3405255256,0,1,2969476628920401169
5,14236178174,14272678510,0,0,14288720148,14288720148,1,7,1,7,7,50,50,50,107,7,3405320792,0,1,14847547903106086642
6,14246178174,14288721108,0,0,14304541449,14304541449,1,8,1,8,8,60,60,60,108,8,3405124176,0,1,2481239103115231755
7,14256178174,14304542499,0,0,14321754230,14321754230,1,9,1,9,9,70,70,70,109,9,3405189712,0,1,4483399025228714016
8,14266178174,14321755150,0,0,14337697719,14337697719,1,10,1,10,10,80,80,80,110,10,3404993104,0,1,4809104840388799989
9,14276178174,14337699019,0,0,14352229916,14352229916,1,11,1,11,11,90,90,90,111,11,3405058640,0,1,14139598332876367694
10,14286178174,14352232036,0,0,14364906637,14364906637,1,12,1,12,12,100,100,100,112,12,3404862024,0,1,14770638988637105879
11,14296178174,14364908447,0,0,14385087311,14385087311,1,13,1,13,13,110,110,110,113,13,3404927560,0,1,8055372908001952468
12,14306178174,14385089201,0,0,14401480513,14401480513,1,14,1,14,14,120,120,120,114,14,3404730952,0,1,10889017455253894153
13,14316178174,14401482333,0,0,14419818680,14419818680,1,15,1,15,15,130,130,130,115,15,3404796488,0,1,5778431570146305418
14,14326178174,14419820370,0,0,14435876838,14435876838,1,16,1,16,16,140,140,140,116,16,3404599888,0,1,6969570158050252915
15,14336178174,14435878218,0,0,14451303892,14451303892,1,17,1,17,17,150,150,150,117,17,3404665424,0,1,11182361368135550472
16,14346178174,14451305662,0,0,14467578257,14467578257,1,18,1,18,18,160,160,160,118,18,3404468816,0,1,3735615684447074205
17,14356178174,14467580807,0,0,14485040465,14485040465,1,19,1,19,19,170,170,170,119,19,3404534352,0,1,18445061149576374678
18,14366178174,14485042835,0,0,14502490434,14502490434,1,20,1,20,20,180,180,180,120,20,3404337752,0,1,6650298921547483343
19,14376178174,14502492214,0,0,14517945990,14517945990,1,21,1,21,21,190,190,190,121,21,3404403288,0,1,16232470217399076620
20,14386178174,14517948790,0,0,14528326742,14528326742,1,22,1,22,22,200,200,200,122,22,3404206680,0,1,16220672393603928865
21,14396178174,14528328652,0,0,14543464350,14543464350,1,23,1,23,23,210,210,210,123,23,3404272216,0,1,10851252610824490530
22,14406178174,14543466920,0,0,14560217718,14560217718,1,24,1,24,24,220,220,220,124,24,3404075600,0,1,1122223011213224731
23,14416178174,14560220228,0,0,14578493616,14578493616,1,25,1,25,25,230,230,230,125,25,3404141136,0,1,5508145819576357936
24,14426178174,14578496406,0,0,14592285983,14592285983,1,26,1,26,26,240,240,240,126,26,3403944528,0,1,4884624745908823813
25,14436178174,14592287753,0,0,14607914256,14607914256,1,27,1,27,27,250,250,250,127,27,3404010064,0,1,11072793779470938238
26,14446178174,14607916046,0,0,14623888194,14623888194,1,28,1,28,28,260,260,260,128,28,3403813544,0,1,6095259257799307719
27,14456178174,14623890294,0,0,14640929408,14640929408,1,29,1,29,29,270,270,270,129,29,3403879080,0,1,15551739667268635140
