index,planned_ns,started_ns,prepared_ns,publication_started_ns,completed_ns,checkpoint_confirmed_by_ns,outcome,sequence,epoch,version,proof,value_ms,verified_ms,received_ms,price,quantity,checksum,gap,time_known,seal
0,14186178174,14186488012,0,0,14198029069,14198029069,1,2,1,2,2,0,0,0,102,2,3405517392,0,1,4774429974187203373
1,14196178174,14198031119,0,0,14211412512,14211412512,1,3,1,3,3,10,10,10,103,3,3405582928,0,1,4602162315086583046
2,14206178174,14211414422,0,0,14224972692,14224972692,1,4,1,4,4,20,20,20,104,4,3405386328,0,1,16258271099931417407
3,14216178174,14224974332,0,0,14239318642,14239318642,1,5,1,5,5,30,30,30,105,5,3405451864,0,1,16212336568249626236
4,14226178174,14239320632,0,0,14254877136,14254877136,1,6,1,6,6,40,40,40,106,6,3405255256,0,1,2969476628920401169
5,14236178174,14254878986,0,0,14267685066,14267685066,1,7,1,7,7,50,50,50,107,7,3405320792,0,1,14847547903106086642
6,14246178174,14267687266,0,0,14287944529,14287944529,1,8,1,8,8,60,60,60,108,8,3405124176,0,1,2481239103115231755
7,14256178174,14287946129,0,0,14299618374,14299618374,1,9,1,9,9,70,70,70,109,9,3405189712,0,1,4483399025228714016
8,14266178174,14299620383,0,0,14316197574,14316197574,1,10,1,10,10,80,80,80,110,10,3404993104,0,1,4809104840388799989
9,14276178174,14316199374,0,0,14331940905,14331940905,1,11,1,11,11,90,90,90,111,11,3405058640,0,1,14139598332876367694
10,14286178174,14331941915,0,0,14347657377,14347657377,1,12,1,12,12,100,100,100,112,12,3404862024,0,1,14770638988637105879
11,14296178174,14347659907,0,0,14361797419,14361797419,1,13,1,13,13,110,110,110,113,13,3404927560,0,1,8055372908001952468
12,14306178174,14361799269,0,0,14379487704,14379487704,1,14,1,14,14,120,120,120,114,14,3404730952,0,1,10889017455253894153
13,14316178174,14379489864,0,0,14398851577,14398851577,1,15,1,15,15,130,130,130,115,15,3404796488,0,1,5778431570146305418
14,14326178174,14398854517,0,0,14418199232,14418199232,1,16,1,16,16,140,140,140,116,16,3404599888,0,1,6969570158050252915
15,14336178174,14418201672,0,0,14433114144,14433114144,1,17,1,17,17,150,150,150,117,17,3404665424,0,1,11182361368135550472
16,14346178174,14433116094,0,0,14448856355,14448856355,1,18,1,18,18,160,160,160,118,18,3404468816,0,1,3735615684447074205
17,14356178174,14448858425,0,0,14472328694,14472328694,1,19,1,19,19,170,170,170,119,19,3404534352,0,1,18445061149576374678
18,14366178174,14472329834,0,0,14489733933,14489733933,1,20,1,20,20,180,180,180,120,20,3404337752,0,1,6650298921547483343
19,14376178174,14489735723,0,0,14506043026,14506043026,1,21,1,21,21,190,190,190,121,21,3404403288,0,1,16232470217399076620
20,14386178174,14506044906,0,0,14522352480,14522352480,1,22,1,22,22,200,200,200,122,22,3404206680,0,1,16220672393603928865
21,14396178174,14522354160,0,0,14536254047,14536254047,1,23,1,23,23,210,210,210,123,23,3404272216,0,1,10851252610824490530
22,14406178174,14536255647,0,0,14554807471,14554807471,1,24,1,24,24,220,220,220,124,24,3404075600,0,1,1122223011213224731
23,14416178174,14554809101,0,0,14571994642,14571994642,1,25,1,25,25,230,230,230,125,25,3404141136,0,1,5508145819576357936
24,14426178174,14571997432,0,0,14587719505,14587719505,1,26,1,26,26,240,240,240,126,26,3403944528,0,1,4884624745908823813
25,14436178174,14587721725,0,0,14603109500,14603109500,1,27,1,27,27,250,250,250,127,27,3404010064,0,1,11072793779470938238
26,14446178174,14603111470,0,0,14619763729,14619763729,1,28,1,28,28,260,260,260,128,28,3403813544,0,1,6095259257799307719
27,14456178174,14619765489,0,0,14635702628,14635702628,1,29,1,29,29,270,270,270,129,29,3403879080,0,1,15551739667268635140
28,14466178174,14635705128,0,0,14657905543,14657905543,1,30,1,30,30,280,280,280,130,30,3403682472,0,1,11965730729924324857
29,14476178174,14657907793,0,0,14672220083,14672220083,1,31,1,31,31,290,290,290,131,31,3403748008,0,1,15028905589980605146
30,14486178174,14672222003,0,0,14689613683,14689613683,1,32,1,32,32,300,300,300,132,32,3403551376,0,1,7718490138510953891
31,14496178174,14689615873,0,0,14707737253,14707737253,1,33,1,33,33,310,310,310,133,33,3403616912,0,1,15679473068717335096
32,14506178174,14707740433,0,0,14723457904,14723457904,1,34,1,34,34,320,320,320,134,34,3403420304,0,1,13449046248105291533
33,14516178174,14723459844,0,0,14739808078,14739808078,1,35,1,35,35,330,330,330,135,35,3403485840,0,1,12254740326476542886
34,14526178174,14739810318,0,0,14755093436,14755093436,1,36,1,36,36,340,340,340,136,36,3403289240,0,1,16584110560569475103
35,14536178174,14755095496,0,0,14769591244,14769591244,1,37,1,37,37,350,350,350,137,37,3403354776,0,1,1336070716623356700
36,14546178174,14769592274,0,0,14790567295,14790567295,1,38,1,38,38,360,360,360,138,38,3403158168,0,1,3237241666045570481
37,14556178174,14790569185,0,0,14811243481,14811243481,1,39,1,39,39,370,370,370,139,39,3403223704,0,1,7639341789084585490
38,14566178174,14811244871,0,0,14828536852,14828536852,1,40,1,40,40,380,380,380,140,40,3403027088,0,1,6707380717365230187
39,14576178174,14828539422,0,0,14844761527,14844761527,1,41,1,41,41,390,390,390,141,41,3403092624,0,1,17217465872287028992
40,14586178174,14844763897,0,0,14860937222,14860937222,1,42,1,42,42,400,400,400,142,42,3402896016,0,1,112073142907297237
41,14596178174,14860940462,0,0,14876131571,14876131571,1,43,1,43,43,410,410,410,143,43,3402961552,0,1,14152559771500366510
42,14606178174,14876133091,0,0,14892558653,14892558653,1,44,1,44,44,420,420,420,144,44,3402764936,0,1,5843585005784050103
43,14616178174,14892560873,0,0,14905347104,14905347104,1,45,1,45,45,430,430,430,145,45,3402830472,0,1,1613835005624057332
44,14626178174,14905348224,0,0,14920363734,14920363734,1,46,1,46,46,440,440,440,146,46,3402633864,0,1,13565474891128094121
45,14636178174,14920367764,0,0,14935829909,14935829909,1,47,1,47,47,450,450,450,147,47,3402699400,0,1,18439225801533752426
46,14646178174,14935831779,0,0,14952703306,14952703306,1,48,1,48,48,460,460,460,148,48,3402502800,0,1,14619353125894331027
47,14656178174,14952705205,0,0,14970008476,14970008476,1,49,1,49,49,470,470,470,149,49,3402568336,0,1,12624693390815738152
48,14666178174,14970010646,0,0,14986209921,14986209921,1,50,1,50,50,480,480,480,150,50,3402371728,0,1,17115288565992884413
49,14676178174,14986212451,0,0,15002196210,15002196210,1,51,1,51,51,490,490,490,151,51,3402437264,0,1,2318228399900180214
50,14686178174,15002198680,0,0,15017669235,15017669235,1,52,1,52,52,500,500,500,152,52,3402240664,0,1,18051655729832174703
51,14696178174,15017671315,0,0,15032546397,15032546397,1,53,1,53,53,510,510,510,153,53,3402306200,0,1,1162643268229512684
52,14706178174,15032549357,0,0,15049173697,15049173697,1,54,1,54,54,520,520,520,154,54,3402109592,0,1,539348307713679233
53,14716178174,15049175767,0,0,15065172775,15065172775,1,55,1,55,55,530,530,530,155,55,3402175128,0,1,4752572998316995202
54,14726178174,15065175815,0,0,15080506262,15080506262,1,56,1,56,56,540,540,540,156,56,3401978512,0,1,9884455104479032763
55,14736178174,15080508362,0,0,15097686384,15097686384,1,57,1,57,57,550,550,550,157,57,3402044048,0,1,12485702584043990992
56,14746178174,15097688984,0,0,15114474751,15114474751,1,58,1,58,58,560,560,560,158,58,3401847440,0,1,12212092388804708005
57,14756178174,15114477311,0,0,15130590518,15130590518,1,59,1,59,59,570,570,570,159,59,3401912976,0,1,17906510333194957470
58,14766178174,15130592598,0,0,15147781340,15147781340,1,60,1,60,60,580,580,580,160,60,3401716392,0,1,955842096500094183
59,14776178174,15147784330,0,0,15163577421,15163577421,1,61,1,61,61,590,590,590,161,61,3401781928,0,1,4506509165921024612
60,14786178174,15163579771,0,0,15179645829,15179645829,1,62,1,62,62,600,600,600,162,62,3401585320,0,1,2928583322317944153
61,14796178174,15179647906,0,0,15200678287,15200678287,1,63,1,63,63,610,610,610,163,63,3401650856,0,1,12956497331826574458
62,14806178174,15200680597,0,0,15212887305,15212887305,1,64,1,64,64,620,620,620,164,64,3401454288,0,1,11264760339411585923
63,14816178174,15212889777,0,0,15225057196,15225057196,1,65,1,65,65,630,630,630,165,65,3401519824,0,1,16932846299124820888
64,14826178174,15225058706,0,0,15240362272,15240362272,1,66,1,66,66,640,640,640,166,66,3401323216,0,1,1406059749325160685
65,14836178174,15240364338,0,0,15253628012,15253628012,1,67,1,67,67,650,650,650,167,67,3401388752,0,1,18059516107770225478
66,14846178174,15253630018,0,0,15277900604,15277900604,1,68,1,68,68,660,660,660,168,68,3401192152,0,1,10579029187870528127
67,14856178174,15277904120,0,0,15291513218,15291513218,1,69,1,69,69,670,670,670,169,69,3401257688,0,1,13738797177690941884
68,14866178174,15291515214,0,0,15308622079,15308622079,1,70,1,70,70,680,680,680,170,70,3401061080,0,1,13827624238674981841
69,14876178174,15308624003,0,0,15325576007,15325576007,1,71,1,71,71,690,690,690,171,71,3401126616,0,1,1842077409881344946
70,14886178174,15325577932,0,0,15341619793,15341619793,1,72,1,72,72,700,700,700,172,72,3400930000,0,1,17889072819947765579
71,14896178174,15341621526,0,0,15357621384,15357621384,1,73,1,73,73,710,710,710,173,73,3400995536,0,1,4960485175832599904
72,14906178174,15357623643,0,0,15373324031,15373324031,1,74,1,74,74,720,720,720,174,74,3400798928,0,1,15819137317686798005
73,14916178174,15373325763,0,0,15389306432,15389306432,1,75,1,75,75,730,730,730,175,75,3400864464,0,1,3686741649811160718
74,14926178174,15389308448,0,0,15404403462,15404403462,1,76,1,76,76,740,740,740,176,76,3400667848,0,1,12279960210595736855
75,14936178174,15404405528,0,0,15427862238,15427862238,1,77,1,77,77,750,750,750,177,77,3400733384,0,1,5735563485601301524
76,14946178174,15427864132,0,0,15445170175,15445170175,1,78,1,78,78,760,760,760,178,78,3400536776,0,1,2047402462707809737
77,14956178174,15445171178,0,0,15458285152,15458285152,1,79,1,79,79,770,770,770,179,79,3400602312,0,1,17777793207618230986
78,14966178174,15458286703,0,0,15474584582,15474584582,1,80,1,80,80,780,780,780,180,80,3400405712,0,1,5387144438071013811
79,14976178174,15474586304,0,0,15491350596,15491350596,1,81,1,81,81,790,790,790,181,81,3400471248,0,1,6409061131690332104
80,14986178174,15491352258,0,0,15508183633,15508183633,1,82,1,82,82,800,800,800,182,82,3400274640,0,1,12275846427646102365
81,14996178174,15508185112,0,0,15525025650,15525025650,1,83,1,83,83,810,810,810,183,83,3400340176,0,1,92045619940633046
82,15006178174,15525027920,0,0,15541646464,15541646464,1,84,1,84,84,820,820,820,184,84,3400143576,0,1,3382614748330944783
83,15016178174,15541648197,0,0,15557599708,15557599708,1,85,1,85,85,830,830,830,185,85,3400209112,0,1,8496982705752867404
84,15026178174,15557602251,0,0,15574407345,15574407345,1,86,1,86,86,840,840,840,186,86,3400012504,0,1,8190515681420911841
85,15036178174,15574408814,0,0,15589681223,15589681223,1,87,1,87,87,850,850,850,187,87,3400078040,0,1,4523386163651044706
86,15046178174,15589683209,0,0,15611008815,15611008815,1,88,1,88,88,860,860,860,188,88,3399881424,0,1,2870616042657535963
87,15056178174,15611010011,0,0,15627612913,15627612913,1,89,1,89,89,870,870,870,189,89,3399946960,0,1,17647847243842015344
88,15066178174,15627614331,0,0,15643037671,15643037671,1,90,1,90,90,880,880,880,190,90,3399750352,0,1,13087737983224719557
89,15076178174,15643039282,0,0,15659358931,15659358931,1,91,1,91,91,890,890,890,191,91,3399815888,0,1,7974538237029505470
90,15086178174,15659360502,0,0,15675529541,15675529541,1,92,1,92,92,900,900,900,192,92,3399619240,0,1,9435524580199368199
91,15096178174,15675531598,0,0,15693412063,15693412063,1,93,1,93,93,910,910,910,193,93,3399684776,0,1,8368878535169639236
92,15106178174,15693412985,0,0,15709795390,15709795390,1,94,1,94,94,920,920,920,194,94,3399488168,0,1,17846417539056375609
93,15116178174,15709798926,0,0,15728217596,15728217596,1,95,1,95,95,930,930,930,195,95,3399553704,0,1,8248035437258654106
94,15126178174,15728218589,0,0,15744880180,15744880180,1,96,1,96,96,940,940,940,196,96,3399357072,0,1,13034335372439938531
95,15136178174,15744882146,0,0,15769609287,15769609287,1,97,1,97,97,950,950,950,197,97,3399422608,0,1,15706391895961809656
96,15146178174,15769611303,0,0,15784681282,15784681282,1,98,1,98,98,960,960,960,198,98,3399226000,0,1,9455302768532727373
97,15156178174,15784684251,0,0,15802204803,15802204803,1,99,1,99,99,970,970,970,199,99,3399291536,0,1,9838409561677404518
98,15166178174,15802207568,0,0,15819724291,15819724291,1,100,1,100,100,980,980,980,200,100,3399094936,0,1,13920004016850964447
99,15176178174,15819726398,0,0,15835320002,15835320002,1,101,1,101,101,990,990,990,201,101,3399160472,0,1,11027999129393305052
100,15186178174,15835321846,0,0,15852271453,15852271453,1,102,1,102,102,1000,1000,1000,202,102,3398963864,0,1,17379655290788612593
101,15196178174,15852273844,0,0,15863175988,15863175988,1,103,1,103,103,1010,1010,1010,203,103,3399029400,0,1,17457784810521861202
102,15206178174,15863178054,0,0,15879667241,15879667241,1,104,1,104,104,1020,1020,1020,204,104,3398832784,0,1,3678054808109711915
103,15216178174,15879669145,0,0,15897579853,15897579853,1,105,1,105,105,1030,1030,1030,205,105,3398898320,0,1,4619141478250884800
104,15226178174,15897582102,0,0,15910735102,15910735102,1,106,1,106,106,1040,1040,1040,206,106,3398701712,0,1,17324244551709434389
105,15236178174,15910737027,0,0,15928246677,15928246677,1,107,1,107,107,1050,1050,1050,207,107,3398767248,0,1,11255237523573699950
106,15246178174,15928248136,0,0,15945393608,15945393608,1,108,1,108,108,1060,1060,1060,208,108,3398570632,0,1,14951552303355648375
107,15256178174,15945395675,0,0,15966222133,15966222133,1,109,1,109,109,1070,1070,1070,209,109,3398636168,0,1,18271829442971612340
108,15266178174,15966224139,0,0,15981674567,15981674567,1,110,1,110,110,1080,1080,1080,210,110,3398439560,0,1,4565026737219109097
109,15276178174,15981676603,0,0,15999714074,15999714074,1,111,1,111,111,1090,1090,1090,211,111,3398505096,0,1,1222677298442714410
110,15286178174,15999715077,0,0,16018000459,16018000459,1,112,1,112,112,1100,1100,1100,212,112,3398308496,0,1,8235645191124741459
111,15296178174,16018001634,0,0,16035946677,16035946677,1,113,1,113,113,1110,1110,1110,213,113,3398374032,0,1,3849580842999429736
112,15306178174,16035948683,0,0,16053321926,16053321926,1,114,1,114,114,1120,1120,1120,214,114,3398177424,0,1,11096103223643860989
113,15316178174,16053322980,0,0,16068952377,16068952377,1,115,1,115,115,1130,1130,1130,215,115,3398242960,0,1,5763819748734514614
114,15326178174,16068954262,0,0,16085877504,16085877504,1,116,1,116,116,1140,1140,1140,216,116,3398046360,0,1,10740143341501750831
115,15336178174,16085879399,0,0,16102944155,16102944155,1,117,1,117,117,1150,1150,1150,217,117,3398111896,0,1,1013385246309385900
116,15346178174,16102946283,0,0,16121124304,16121124304,1,118,1,118,118,1160,1160,1160,218,118,3397915288,0,1,17302950702289657025
117,15356178174,16121126421,0,0,16137751257,16137751257,1,119,1,119,119,1170,1170,1170,219,119,3397980824,0,1,4307454787798318658
118,15366178174,16137753304,0,0,16153408070,16153408070,1,120,1,120,120,1180,1180,1180,220,120,3397784208,0,1,13284874683233758459
119,15376178174,16153410674,0,0,16170828272,16170828272,1,121,1,121,121,1190,1190,1190,221,121,3397849744,0,1,6278653404744284304
120,15386178174,16170830612,0,0,16185799132,16185799132,1,122,1,122,122,1200,1200,1200,222,122,3397653136,0,1,1600449838796458725
121,15396178174,16185800962,0,0,16204125246,16204125246,1,123,1,123,123,1210,1210,1210,223,123,3397718672,0,1,17416915184372293726
122,15406178174,16204127947,0,0,16221252461,16221252461,1,124,1,124,124,1220,1220,1220,224,124,3397522088,0,1,7566809496564812711
123,15416178174,16221254626,0,0,16238578225,16238578225,1,125,1,125,125,1230,1230,1230,225,125,3397587624,0,1,16256321560955499556
124,15426178174,16238580107,0,0,16259980673,16259980673,1,126,1,126,126,1240,1240,1240,226,126,3397391016,0,1,9600755196563500569
125,15436178174,16259982676,0,0,16272447668,16272447668,1,127,1,127,127,1250,1250,1250,227,127,3397456552,0,1,5595639805537745850
126,15446178174,16272449600,0,0,16289212283,16289212283,1,128,1,128,128,1260,1260,1260,228,128,3397259856,0,1,8379188070924809027
127,15456178174,16289214478,0,0,16301326768,16301326768,1,129,1,129,129,1270,1270,1270,229,129,3397325392,0,1,1395370235246904792
