index,planned_ns,started_ns,prepared_ns,publication_started_ns,completed_ns,checkpoint_confirmed_by_ns,outcome,sequence,epoch,version,proof,value_ms,verified_ms,received_ms,price,quantity,checksum,gap,time_known,seal,accepted,terminal,enqueue_returned_ns,result_observed_ns,sync_started_ns,synced_ns,published_ns
0,15424783055,15426026845,0,0,15440124545,15440124545,1,2,1,2,2,1,1,1,102,2,3405517392,0,1,15739329941083173786,0,0,0,0,0,0,0
1,15434783055,15440126523,0,0,15461331015,15461331015,1,3,1,3,3,10,10,10,103,3,3405582928,0,1,4602162315086583046,0,0,0,0,0,0,0
2,15444783055,15461333654,0,0,15476516432,15476516432,1,4,1,4,4,20,20,20,104,4,3405386328,0,1,16258271099931417407,0,0,0,0,0,0,0
3,15454783055,15476519323,0,0,15492483511,15492483511,1,5,1,5,5,30,30,30,105,5,3405451864,0,1,16212336568249626236,0,0,0,0,0,0,0
4,15464783055,15492486120,0,0,15506509884,15506509884,1,6,1,6,6,40,40,40,106,6,3405255256,0,1,2969476628920401169,0,0,0,0,0,0,0
5,15474783055,15506512002,0,0,15522062333,15522062333,1,7,1,7,7,50,50,50,107,7,3405320792,0,1,14847547903106086642,0,0,0,0,0,0,0
6,15484783055,15522064823,0,0,15543920930,15543920930,1,8,1,8,8,60,60,60,108,8,3405124176,0,1,2481239103115231755,0,0,0,0,0,0,0
7,15494783055,15543923299,0,0,15557125732,15557125732,1,9,1,9,9,70,70,70,109,9,3405189712,0,1,4483399025228714016,0,0,0,0,0,0,0
8,15504783055,15557127930,0,0,15571683592,15571683592,1,10,1,10,10,80,80,80,110,10,3404993104,0,1,4809104840388799989,0,0,0,0,0,0,0
9,15514783055,15571684576,0,0,15588467255,15588467255,1,11,1,11,11,90,90,90,111,11,3405058640,0,1,14139598332876367694,0,0,0,0,0,0,0
10,15524783055,15588469945,0,0,15606976469,15606976469,1,12,1,12,12,100,100,100,112,12,3404862024,0,1,14770638988637105879,0,0,0,0,0,0,0
11,15534783055,15606978888,0,0,15620808977,15620808977,1,13,1,13,13,110,110,110,113,13,3404927560,0,1,8055372908001952468,0,0,0,0,0,0,0
12,15544783055,15620811406,0,0,15634016710,15634016710,1,14,1,14,14,120,120,120,114,14,3404730952,0,1,10889017455253894153,0,0,0,0,0,0,0
13,15554783055,15634019089,0,0,15650358781,15650358781,1,15,1,15,15,130,130,130,115,15,3404796488,0,1,5778431570146305418,0,0,0,0,0,0,0
14,15564783055,15650361552,0,0,15666199267,15666199267,1,16,1,16,16,140,140,140,116,16,3404599888,0,1,6969570158050252915,0,0,0,0,0,0,0
15,15574783055,15666200532,0,0,15680560824,15680560824,1,17,1,17,17,150,150,150,117,17,3404665424,0,1,11182361368135550472,0,0,0,0,0,0,0
16,15584783055,15680562470,0,0,15700550333,15700550333,1,18,1,18,18,160,160,160,118,18,3404468816,0,1,3735615684447074205,0,0,0,0,0,0,0
17,15594783055,15700552651,0,0,15714855197,15714855197,1,19,1,19,19,170,170,170,119,19,3404534352,0,1,18445061149576374678,0,0,0,0,0,0,0
18,15604783055,15714856964,0,0,15730187857,15730187857,1,20,1,20,20,180,180,180,120,20,3404337752,0,1,6650298921547483343,0,0,0,0,0,0,0
19,15614783055,15730189473,0,0,15746665774,15746665774,1,21,1,21,21,190,190,190,121,21,3404403288,0,1,16232470217399076620,0,0,0,0,0,0,0
20,15624783055,15746667751,0,0,15762081713,15762081713,1,22,1,22,22,200,200,200,122,22,3404206680,0,1,16220672393603928865,0,0,0,0,0,0,0
21,15634783055,15762083741,0,0,15779063787,15779063787,1,23,1,23,23,210,210,210,123,23,3404272216,0,1,10851252610824490530,0,0,0,0,0,0,0
22,15644783055,15779065784,0,0,15792140390,15792140390,1,24,1,24,24,220,220,220,124,24,3404075600,0,1,1122223011213224731,0,0,0,0,0,0,0
23,15654783055,15792142497,0,0,15808542849,15808542849,1,25,1,25,25,230,230,230,125,25,3404141136,0,1,5508145819576357936,0,0,0,0,0,0,0
24,15664783055,15808545800,0,0,15823920643,15823920643,1,26,1,26,26,240,240,240,126,26,3403944528,0,1,4884624745908823813,0,0,0,0,0,0,0
25,15674783055,15823922540,0,0,15839294102,15839294102,1,27,1,27,27,250,250,250,127,27,3404010064,0,1,11072793779470938238,0,0,0,0,0,0,0
26,15684783055,15839296150,0,0,15856225708,15856225708,1,28,1,28,28,260,260,260,128,28,3403813544,0,1,6095259257799307719,0,0,0,0,0,0,0
27,15694783055,15856228137,0,0,15871709169,15871709169,1,29,1,29,29,270,270,270,129,29,3403879080,0,1,15551739667268635140,0,0,0,0,0,0,0
28,15704783055,15871711277,0,0,15889164435,15889164435,1,30,1,30,30,280,280,280,130,30,3403682472,0,1,11965730729924324857,0,0,0,0,0,0,0
29,15714783055,15889167537,0,0,15908694617,15908694617,1,31,1,31,31,290,290,290,131,31,3403748008,0,1,15028905589980605146,0,0,0,0,0,0,0
30,15724783055,15908697006,0,0,15924888251,15924888251,1,32,1,32,32,300,300,300,132,32,3403551376,0,1,7718490138510953891,0,0,0,0,0,0,0
31,15734783055,15924890730,0,0,15946412087,15946412087,1,33,1,33,33,310,310,310,133,33,3403616912,0,1,15679473068717335096,0,0,0,0,0,0,0
32,15744783055,15946413994,0,0,15961515437,15961515437,1,34,1,34,34,320,320,320,134,34,3403420304,0,1,13449046248105291533,0,0,0,0,0,0,0
33,15754783055,15961516681,0,0,15977845242,15977845242,1,35,1,35,35,330,330,330,135,35,3403485840,0,1,12254740326476542886,0,0,0,0,0,0,0
34,15764783055,15977846627,0,0,15993111571,15993111571,1,36,1,36,36,340,340,340,136,36,3403289240,0,1,16584110560569475103,0,0,0,0,0,0,0
35,15774783055,15993114352,0,0,16008259879,16008259879,1,37,1,37,37,350,350,350,137,37,3403354776,0,1,1336070716623356700,0,0,0,0,0,0,0
36,15784783055,16008263071,0,0,16023617650,16023617650,1,38,1,38,38,360,360,360,138,38,3403158168,0,1,3237241666045570481,0,0,0,0,0,0,0
37,15794783055,16023619536,0,0,16043231593,16043231593,1,39,1,39,39,370,370,370,139,39,3403223704,0,1,7639341789084585490,0,0,0,0,0,0,0
38,15804783055,16043234252,0,0,16058884762,16058884762,1,40,1,40,40,380,380,380,140,40,3403027088,0,1,6707380717365230187,0,0,0,0,0,0,0
39,15814783055,16058886919,0,0,16078699153,16078699153,1,41,1,41,41,390,390,390,141,41,3403092624,0,1,17217465872287028992,0,0,0,0,0,0,0
40,15824783055,16078701611,0,0,16092841047,16092841047,1,42,1,42,42,400,400,400,142,42,3402896016,0,1,112073142907297237,0,0,0,0,0,0,0
41,15834783055,16092843224,0,0,16106470706,16106470706,1,43,1,43,43,410,410,410,143,43,3402961552,0,1,14152559771500366510,0,0,0,0,0,0,0
42,15844783055,16106473495,0,0,16119111489,16119111489,1,44,1,44,44,420,420,420,144,44,3402764936,0,1,5843585005784050103,0,0,0,0,0,0,0
43,15854783055,16119113747,0,0,16130603765,16130603765,1,45,1,45,45,430,430,430,145,45,3402830472,0,1,1613835005624057332,0,0,0,0,0,0,0
44,15864783055,16130605290,0,0,16147837233,16147837233,1,46,1,46,46,440,440,440,146,46,3402633864,0,1,13565474891128094121,0,0,0,0,0,0,0
45,15874783055,16147839441,0,0,16161992463,16161992463,1,47,1,47,47,450,450,450,147,47,3402699400,0,1,18439225801533752426,0,0,0,0,0,0,0
46,15884783055,16161994781,0,0,16178252946,16178252946,1,48,1,48,48,460,460,460,148,48,3402502800,0,1,14619353125894331027,0,0,0,0,0,0,0
47,15894783055,16178254591,0,0,16194439469,16194439469,1,49,1,49,49,470,470,470,149,49,3402568336,0,1,12624693390815738152,0,0,0,0,0,0,0
48,15904783055,16194441776,0,0,16211093863,16211093863,1,50,1,50,50,480,480,480,150,50,3402371728,0,1,17115288565992884413,0,0,0,0,0,0,0
49,15914783055,16211096030,0,0,16228999369,16228999369,1,51,1,51,51,490,490,490,151,51,3402437264,0,1,2318228399900180214,0,0,0,0,0,0,0
50,15924783055,16229000884,0,0,16244710627,16244710627,1,52,1,52,52,500,500,500,152,52,3402240664,0,1,18051655729832174703,0,0,0,0,0,0,0
51,15934783055,16244713125,0,0,16261077480,16261077480,1,53,1,53,53,510,510,510,153,53,3402306200,0,1,1162643268229512684,0,0,0,0,0,0,0
52,15944783055,16261079215,0,0,16276457395,16276457395,1,54,1,54,54,520,520,520,154,54,3402109592,0,1,539348307713679233,0,0,0,0,0,0,0
53,15954783055,16276459512,0,0,16292626543,16292626543,1,55,1,55,55,530,530,530,155,55,3402175128,0,1,4752572998316995202,0,0,0,0,0,0,0
54,15964783055,16292629754,0,0,16308733092,16308733092,1,56,1,56,56,540,540,540,156,56,3401978512,0,1,9884455104479032763,0,0,0,0,0,0,0
55,15974783055,16308733965,0,0,16324398260,16324398260,1,57,1,57,57,550,550,550,157,57,3402044048,0,1,12485702584043990992,0,0,0,0,0,0,0
56,15984783055,16324400407,0,0,16339984740,16339984740,1,58,1,58,58,560,560,560,158,58,3401847440,0,1,12212092388804708005,0,0,0,0,0,0,0
57,15994783055,16339987138,0,0,16353827036,16353827036,1,59,1,59,59,570,570,570,159,59,3401912976,0,1,17906510333194957470,0,0,0,0,0,0,0
58,16004783055,16353828922,0,0,16368451446,16368451446,1,60,1,60,60,580,580,580,160,60,3401716392,0,1,955842096500094183,0,0,0,0,0,0,0
59,16014783055,16368453232,0,0,16384216452,16384216452,1,61,1,61,61,590,590,590,161,61,3401781928,0,1,4506509165921024612,0,0,0,0,0,0,0
60,16024783055,16384218660,0,0,16407230599,16407230599,1,62,1,62,62,600,600,600,162,62,3401585320,0,1,2928583322317944153,0,0,0,0,0,0,0
